TEBZ_1,TEBZ_2,TEBZ_3,TEBZ_4,TEBZ_5,TEBZ_6,ZS,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,TEB_1,TEB_2,TEB_3,TEB_4,TEB_6,TEB_5,latitude,longitude,X,Y
0.500000000000000,2.000000000000000,4.000000000000000,12.910000000000000,30.786790000000000,50.720359999999999,47.103270000000002,297.640100000000018,297.640100000000018,297.700919999999996,298.896059999999977,302.829299999999989,304.683040000000005,305.952229999999986,306.673119999999983,306.954229999999995,307.064970000000017,307.415630000000021,308.466679999999997,309.075060000000008,309.501730000000009,310.173830000000009,312.159760000000006,315.739239999999995,319.736859999999979,322.894169999999974,325.232190000000003,327.043709999999976,328.598700000000008,330.222680000000025,332.055929999999989,333.710019999999986,335.374770000000012,337.461090000000013,341.125800000000027,348.266689999999983,359.274090000000001,371.213990000000024,371.213990000000024,300.167610000000025,299.729849999999999,299.549890000000005,299.183699999999988,298.439759999999978,298.727080000000001,48.869669999999999,2.308710000000000,649290.837,6863515.588
0.500000000000000,2.000000000000000,4.000000000000000,11.638330000000000,28.247170000000001,48.188170000000000,42.768509999999999,297.614140000000020,297.614140000000020,297.656920000000014,298.781130000000019,302.799320000000023,304.691509999999994,305.943280000000016,306.669469999999990,306.952429999999993,307.069939999999974,307.369880000000023,308.430999999999983,309.053409999999985,309.502549999999985,310.173099999999977,312.149290000000008,315.725729999999999,319.742160000000013,322.867000000000019,325.251790000000028,327.048560000000009,328.602469999999983,330.202530000000024,332.041510000000017,333.714830000000006,335.372860000000003,337.452539999999999,341.117210000000000,348.237360000000024,359.275149999999996,371.227199999999982,371.227199999999982,299.915349999999989,299.558179999999993,299.410910000000001,299.122520000000009,298.456059999999979,298.730639999999994,48.869669999999999,2.317240000000000,649916.534,6863510.144
0.500000000000000,2.000000000000000,4.000000000000000,13.392500000000000,31.754030000000000,51.692100000000003,45.105359999999997,297.589560000000006,297.589560000000006,297.617970000000014,299.076050000000009,302.877200000000016,304.721499999999992,305.969589999999982,306.682419999999979,306.953120000000013,307.075269999999989,307.340919999999983,308.420790000000011,309.040149999999983,309.503190000000018,310.174109999999985,312.155410000000018,315.740990000000011,319.784119999999973,322.850759999999980,325.251500000000021,327.056649999999991,328.624730000000000,330.187959999999975,332.030500000000018,333.701750000000004,335.377180000000010,337.455019999999990,341.125560000000007,348.219380000000001,359.284920000000000,371.237549999999999,371.237549999999999,300.331540000000018,299.836509999999976,299.632499999999993,299.213919999999973,298.408619999999985,298.706399999999974,48.869660000000003,2.325780000000000,650542.956,6863503.650
0.500000000000000,2.000000000000000,4.000000000000000,13.795830000000000,32.558880000000002,52.493299999999998,48.175319999999999,297.473439999999982,297.473439999999982,297.614199999999983,299.208709999999996,303.018179999999973,304.833149999999989,306.013489999999990,306.698080000000004,306.956869999999981,307.077020000000005,307.334760000000017,308.435839999999985,309.036969999999997,309.506970000000024,310.179179999999974,312.158869999999979,315.758449999999982,319.824770000000001,322.850469999999973,325.229429999999979,327.083880000000022,328.655640000000005,330.179950000000019,332.025599999999997,333.692160000000001,335.370249999999999,337.464929999999981,341.140930000000026,348.197679999999991,359.288220000000024,371.264389999999992,371.264389999999992,300.372810000000015,299.827620000000024,299.600300000000004,299.130949999999984,298.262099999999975,298.572170000000028,48.869650000000000,2.334320000000000,651169.379,6863497.223
0.500000000000000,2.000000000000000,4.000000000000000,13.068750000000000,31.104389999999999,51.038179999999997,48.759090000000000,297.418929999999989,297.418929999999989,297.753480000000025,299.205229999999972,303.061689999999999,304.865499999999997,306.020289999999989,306.699689999999975,306.957740000000001,307.080129999999997,307.363189999999975,308.465770000000020,309.038779999999974,309.506120000000010,310.187119999999993,312.168630000000007,315.756089999999972,319.843560000000025,322.855050000000006,325.204979999999978,327.110110000000020,328.678740000000005,330.194810000000018,332.015559999999994,333.681480000000022,335.362509999999986,337.467499999999973,341.154029999999977,348.166929999999979,359.289220000000000,371.290669999999977,371.290669999999977,300.220329999999990,299.703739999999982,299.486490000000003,299.051620000000014,298.201610000000016,298.514459999999985,48.869639999999997,2.342850000000000,651795.069,6863490.870
0.500000000000000,2.000000000000000,4.000000000000000,11.962500000000000,28.891919999999999,48.825760000000002,48.705680000000001,297.301350000000014,297.301350000000014,298.012220000000013,298.964920000000006,303.090599999999995,304.907120000000020,306.020449999999983,306.684419999999989,306.958889999999997,307.084769999999992,307.364080000000001,308.503190000000018,309.038000000000011,309.501640000000009,310.189860000000010,312.162199999999984,315.755550000000028,319.858920000000012,322.862689999999986,325.173569999999984,327.109809999999982,328.685459999999978,330.222899999999981,331.998350000000016,333.674359999999979,335.356130000000007,337.470199999999977,341.163110000000017,348.144520000000000,359.283189999999991,371.314900000000023,371.314900000000023,300.034829999999999,299.533000000000015,299.318800000000010,298.911549999999977,298.084600000000023,298.400989999999979,48.869630000000001,2.351390000000000,652421.493,6863484.578
0.500000000000000,2.000000000000000,4.000000000000000,12.083750000000000,29.135380000000001,49.071150000000003,47.267859999999999,297.213120000000004,297.213120000000004,298.063429999999983,298.885589999999979,303.083390000000009,304.924699999999973,306.016399999999976,306.678569999999979,306.959929999999986,307.084220000000016,307.353009999999983,308.492169999999987,309.032530000000008,309.499939999999981,310.199259999999981,312.154159999999990,315.751109999999983,319.888410000000022,322.855439999999987,325.149760000000015,327.100090000000023,328.678980000000024,330.259909999999991,331.995900000000006,333.662789999999973,335.352759999999989,337.472359999999981,341.167030000000011,348.120310000000018,359.279040000000009,371.337649999999996,371.337649999999996,299.874649999999974,299.398540000000025,299.195280000000025,298.806550000000016,298.010440000000017,298.318759999999997,48.869619999999998,2.359930000000000,653047.918,6863478.354
0.500000000000000,2.000000000000000,4.000000000000000,11.000000000000000,26.966690000000000,46.900080000000003,48.341720000000002,297.195229999999981,297.195229999999981,298.051100000000019,298.872929999999997,303.211700000000008,305.023700000000019,306.041699999999992,306.674500000000023,306.959799999999973,307.082969999999989,307.337269999999990,308.497650000000021,309.033009999999990,309.501550000000009,310.209020000000010,312.154560000000004,315.752070000000003,319.900230000000022,322.878600000000006,325.154069999999990,327.096650000000011,328.671949999999981,330.276769999999999,332.011410000000012,333.652600000000007,335.343540000000019,337.471609999999998,341.167739999999981,348.106650000000002,359.282919999999990,371.358330000000024,371.358330000000024,299.770420000000001,299.319140000000004,299.125310000000013,298.769240000000025,297.982669999999985,298.293250000000000,48.869610000000002,2.368460000000000,653673.611,6863472.204
0.500000000000000,2.000000000000000,4.000000000000000,10.448750000000000,25.854859999999999,45.769590000000001,57.925210000000000,297.395379999999989,297.395379999999989,298.170810000000017,299.220619999999997,303.360479999999995,305.117030000000000,306.109789999999975,306.696649999999977,306.973869999999977,307.080930000000023,307.372659999999996,308.525039999999990,309.042579999999987,309.514679999999998,310.231800000000021,312.176170000000013,315.792590000000018,319.961239999999975,322.895980000000009,325.186370000000011,327.083059999999989,328.665889999999990,330.286389999999983,332.026220000000023,333.650579999999991,335.337559999999996,337.486220000000003,341.192830000000015,348.104550000000017,359.289690000000007,371.371030000000019,371.371030000000019,299.749799999999993,299.323010000000011,299.143239999999992,298.823159999999973,298.091139999999996,298.388419999999996,48.869590000000002,2.377000000000000,654300.029,6863465.004
0.500000000000000,2.000000000000000,4.000000000000000,13.265829999999999,31.504660000000001,51.450650000000003,39.457340000000002,297.565609999999992,297.565609999999992,297.603279999999984,298.788490000000024,302.547079999999994,304.685839999999985,305.889859999999999,306.686370000000011,306.968279999999993,307.062000000000012,307.366550000000018,308.364680000000021,309.057209999999998,309.495580000000018,310.164409999999975,312.150879999999972,315.671820000000025,319.746420000000001,322.863339999999994,325.215480000000014,327.025080000000003,328.571649999999977,330.203359999999975,332.044519999999977,333.706900000000019,335.369430000000023,337.453320000000019,341.121219999999994,348.251160000000027,359.275100000000009,371.217769999999973,371.217769999999973,300.022319999999979,299.606670000000008,299.441539999999975,299.101400000000012,298.439279999999997,298.703599999999994,48.864060000000002,2.308700000000000,649284.642,6862891.809
